# Downloaded using SRA Run Selector (https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP041736&go=go)
AvgSpotLen	BioSample	DATASTORE_filetype	Experiment	Library_Name	LoadDate	MBases	MBytes	Run	SRA_Sample	Sample_Name	age	biomaterial_provider	cell_line	disease	disease_stage	population	sex	tissue	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	SRA_Study
202	SAMN02731794	sra	SRX534498	2338_9	2014-05-08	1693	1190	SRR1274234	SRS603215	2338_9	61	ATCC	HCC1954 (ATCC® CRL-2338?)	TNM stage IIA, grade 3, ductal carcinoma	IIA, grade 3	2338 single cell of 9	female	mammary gland; breast/duct	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02731808	sra	SRX534499	2339_1	2014-05-08	1752	1232	SRR1274236	SRS603216	2339_1	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 1	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
60	SAMN02731817	sra	SRX534500	2339_10	2014-05-08	1	1	SRR1274239	SRS603217	2339_10	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 10	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02731818	sra	SRX534501	2339_11	2014-05-08	1939	1361	SRR1274240	SRS603218	2339_11	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 11	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
60	SAMN02731818	sra	SRX534501	2339_11	2014-05-08	2	1	SRR1274241	SRS603218	2339_11	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 11	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02731820	sra	SRX534503	2339_13	2014-05-08	2085	1462	SRR1274244	SRS603220	2339_13	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 13	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02731821	sra	SRX534504	2339_14	2014-05-08	1302	910	SRR1274246	SRS603221	2339_14	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 14	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02731822	sra	SRX534505	2339_15	2014-05-08	1376	960	SRR1274248	SRS603222	2339_15	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 15	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
60	SAMN02731822	sra	SRX534505	2339_15	2014-05-08	1	1	SRR1274249	SRS603222	2339_15	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 15	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
60	SAMN02731823	sra	SRX534506	2339_16	2014-05-08	2	1	SRR1274251	SRS603223	2339_16	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 16	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
60	SAMN02731824	sra	SRX534507	2339_17	2014-05-08	1	1	SRR1274253	SRS603224	2339_17	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 17	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
60	SAMN02731809	sra	SRX534508	2339_2	2014-05-08	2	1	SRR1274255	SRS603225	2339_2	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 2	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
60	SAMN02731810	sra	SRX534509	2339_3	2014-05-08	2	1	SRR1274257	SRS603226	2339_3	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 3	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
60	SAMN02731811	sra	SRX534510	2339_4	2014-05-08	1	1	SRR1274259	SRS603227	2339_4	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 4	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
60	SAMN02731812	sra	SRX534511	2339_5	2014-05-08	2	1	SRR1274261	SRS603228	2339_5	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 5	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
60	SAMN02731813	sra	SRX534512	2339_6	2014-05-08	1	0	SRR1274263	SRS603229	2339_6	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 6	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
60	SAMN02731814	sra	SRX534513	2339_7	2014-05-08	2	1	SRR1274265	SRS603230	2339_7	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 7	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
60	SAMN02731815	sra	SRX534514	2339_8	2014-05-08	1	0	SRR1274267	SRS603231	2339_8	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 8	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02731816	sra	SRX534515	2339_9	2014-05-08	1532	1066	SRR1274268	SRS603232	2339_9	61	ATCC	HCC1954 BL (ATCC® CRL-2339?)	normal blood		2339 single cell of 9	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731845	sra	SRX534517	BJ_10	2014-05-08	49	31	SRR1274272	SRS603234	BJ_10		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 10		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731845	sra	SRX534517	BJ_10	2014-05-08	0	0	SRR1274273	SRS603234	BJ_10		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 10		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731846	sra	SRX534518	BJ_11	2014-05-08	1	1	SRR1274275	SRS603235	BJ_11		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 11		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731848	sra	SRX534520	BJ_13	2014-05-08	4	2	SRR1274279	SRS603237	BJ_13		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 13		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731849	sra	SRX534521	BJ_14	2014-05-08	6	4	SRR1274281	SRS603238	BJ_14		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 14		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731850	sra	SRX534522	BJ_15	2014-05-08	8	5	SRR1274283	SRS603239	BJ_15		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 15		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731851	sra	SRX534523	BJ_16	2014-05-08	3	2	SRR1274285	SRS603240	BJ_16		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 16		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731852	sra	SRX534524	BJ_17	2014-05-08	3	2	SRR1274287	SRS603241	BJ_17		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 17		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731853	sra	SRX534525	BJ_18	2014-05-08	203	129	SRR1274288	SRS603242	BJ_18		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 18		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731854	sra	SRX534526	BJ_19	2014-05-08	5	3	SRR1274291	SRS603243	BJ_19		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 19		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731837	sra	SRX534527	BJ_2	2014-05-08	3	2	SRR1274293	SRS603244	BJ_2		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 2		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731856	sra	SRX534529	BJ_21	2014-05-08	112	70	SRR1274296	SRS603246	BJ_21		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 21		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731856	sra	SRX534529	BJ_21	2014-05-08	1	1	SRR1274297	SRS603246	BJ_21		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 21		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731857	sra	SRX534530	BJ_22	2014-05-08	7	4	SRR1274299	SRS603247	BJ_22		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 22		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731859	sra	SRX534532	BJ_24	2014-05-08	305	192	SRR1274302	SRS603249	BJ_24		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 24		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731860	sra	SRX534533	BJ_25	2014-05-08	305	192	SRR1274304	SRS603250	BJ_25		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 25		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731860	sra	SRX534533	BJ_25	2014-05-08	4	2	SRR1274305	SRS603250	BJ_25		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 25		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731862	sra	SRX534535	BJ_27	2014-05-08	115	72	SRR1274308	SRS603254	BJ_27		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 27		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731863	sra	SRX534536	BJ_28	2014-05-08	635	400	SRR1274310	SRS603252	BJ_28		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 28		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731863	sra	SRX534536	BJ_28	2014-05-08	8	5	SRR1274311	SRS603252	BJ_28		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 28		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02732009	sra	SRX534789	Kera_28	2014-05-08	7	5	SRR1274168	SRS603506	Kera_28	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 28	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02732010	sra	SRX534790	Kera_29	2014-05-08	12	7	SRR1274170	SRS603507	Kera_29	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 29	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02732011	sra	SRX534792	Kera_30	2014-05-08	442	279	SRR1274173	SRS603509	Kera_30	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 30	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02732012	sra	SRX534793	Kera_31	2014-05-08	572	372	SRR1274175	SRS603510	Kera_31	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 31	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02732013	sra	SRX534794	Kera_32	2014-05-08	4	3	SRR1274178	SRS603511	Kera_32	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 32	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02732014	sra	SRX534795	Kera_33	2014-05-08	2	1	SRR1274180	SRS603512	Kera_33	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 33	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02732015	sra	SRX534796	Kera_34	2014-05-08	628	399	SRR1274181	SRS603513	Kera_34	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 34	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02732016	sra	SRX534797	Kera_35	2014-05-08	6	4	SRR1274184	SRS603514	Kera_35	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 35	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02732017	sra	SRX534798	Kera_36	2014-05-08	144	94	SRR1274185	SRS603515	Kera_36	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 36	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731864	sra	SRX534537	BJ_29	2014-05-08	786	498	SRR1274312	SRS603253	BJ_29		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 29		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731864	sra	SRX534537	BJ_29	2014-05-08	11	7	SRR1274313	SRS603253	BJ_29		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 29		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731838	sra	SRX534538	BJ_3	2014-05-08	5	3	SRR1274315	SRS603255	BJ_3		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 3		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731866	sra	SRX534540	BJ_31	2014-05-08	41	26	SRR1274318	SRS603258	BJ_31		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 31		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731866	sra	SRX534540	BJ_31	2014-05-08	0	0	SRR1274319	SRS603258	BJ_31		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 31		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731868	sra	SRX534542	BJ_33	2014-05-08	466	292	SRR1274322	SRS603259	BJ_33		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 33		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731868	sra	SRX534542	BJ_33	2014-05-08	6	4	SRR1274323	SRS603259	BJ_33		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 33		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731869	sra	SRX534543	BJ_34	2014-05-08	1	0	SRR1274325	SRS603260	BJ_34		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 34		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731870	sra	SRX534544	BJ_35	2014-05-08	7	4	SRR1274327	SRS603261	BJ_35		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 35		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731871	sra	SRX534545	BJ_36	2014-05-08	6	4	SRR1274329	SRS603262	BJ_36		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 36		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731872	sra	SRX534546	BJ_37	2014-05-08	465	296	SRR1274330	SRS603263	BJ_37		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 37		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731839	sra	SRX534547	BJ_4	2014-05-08	519	328	SRR1274332	SRS603264	BJ_4		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 4		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731840	sra	SRX534548	BJ_5	2014-05-08	3	2	SRR1274335	SRS603265	BJ_5		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 5		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731842	sra	SRX534550	BJ_7	2014-05-08	4	2	SRR1274339	SRS603267	BJ_7		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 7		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731843	sra	SRX534551	BJ_8	2014-05-08	568	354	SRR1274340	SRS603268	BJ_8		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 8		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731844	sra	SRX534552	BJ_9	2014-05-08	4	3	SRR1274343	SRS603269	BJ_9		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 9		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
